Data,Precipitacao,TempMinima,TempMaxima
04/01/2018,12.1,19.7,28.5
04/01/2019,37.8,20.7,29.4
04/02/2000,0.0,21.5,28.4
04/02/2001,0.0,22.5,32.1
04/02/2002,0.0,16.3,26.5
04/02/2003,0.0,22.3,32.9
04/02/2004,0.0,20.7,32.3
04/02/2005,0.2,17.9,24.3
04/02/2006,17.8,18.7,32.7
04/02/2007,0.0,17.9,29.5
04/02/2008,8.9,17.7,22.3
04/02/2009,4.0,19.9,29.5
04/02/2010,90.4,19.0,33.3
04/02/2011,5.8,20.3,27.6
04/02/2012,0.0,20.7,33.3
04/02/2013,40.1,17.9,26.2
04/02/2014,0.0,25.4,34.7
04/02/2015,3.2,19.9,23.7
04/02/2016,3.0,21.3,29.3
04/02/2017,4.5,19.2,28.2
04/02/2018,0.0,16.7,25.7
04/02/2019,57.0,17.6,24.0
04/03/2000,4.2,19.1,31.7
04/03/2001,0.0,17.7,30.8
04/03/2002,15.8,17.9,30.3
04/03/2003,8.0,20.0,31.6
04/03/2004,2.8,19.5,23.6
04/03/2005,0.0,17.2,25.8
04/03/2006,50.4,20.1,32.9
04/03/2007,0.0,20.0,31.9
04/03/2008,0.0,21.2,30.4
04/03/2009,0.0,22.8,32.4
04/03/2010,3.6,19.3,25.1
04/03/2011,2.6,16.8,22.3
04/03/2012,0.0,19.5,29.2
04/03/2013,0.0,20.8,31.9
04/03/2014,0.0,20.0,29.9
04/03/2015,0.0,18.9,30.5
04/03/2016,31.2,19.0,28.4
04/03/2017,5.8,20.3,29.0
04/03/2018,0.0,21.0,31.3
04/03/2019,5.0,19.6,28.8
04/04/2000,0.1,15.7,24.3
04/04/2001,0.0,17.0,27.3
04/04/2002,13.8,19.4,26.5
04/04/2003,0.0,19.2,22.1
04/04/2004,0.0,20.1,25.3
04/04/2005,11.2,20.5,29.5
04/04/2006,0.0,15.7,25.8
04/04/2007,0.5,21.4,27.8
04/04/2008,24.8,17.4,21.6
04/04/2009,0.0,0.0,0.0
04/04/2010,48.0,19.6,27.7
04/04/2011,13.4,18.1,24.6
04/04/2012,13.3,18.2,29.7
04/04/2013,0.0,18.4,0.0
04/04/2014,0.0,20.1,26.8
04/04/2015,0.0,17.9,29.4
04/04/2016,0.0,19.2,29.0
04/04/2017,0.0,17.8,29.7
04/04/2018,0.2,19.3,26.8
04/04/2019,0.0,18.3,32.0
04/05/2000,0.0,16.2,29.2
04/05/2001,0.0,19.8,28.5
04/05/2002,0.0,19.3,26.0
04/05/2003,0.0,13.0,21.6
04/05/2004,0.0,18.1,28.3
04/05/2005,0.0,14.2,23.8
04/05/2006,0.0,10.7,23.0
04/05/2007,0.0,17.5,23.5
04/05/2008,0.0,12.3,20.7
04/05/2009,0.0,15.2,24.7
04/05/2010,0.0,16.7,28.3
04/05/2011,0.0,12.7,24.8
04/05/2012,0.0,13.8,24.3
04/05/2013,0.0,18.8,0.0
04/05/2014,0.0,15.5,27.0
04/05/2015,1.0,17.9,22.3
04/05/2016,0.0,13.5,25.5
04/05/2017,0.0,14.8,25.8
04/05/2018,0.0,17.7,29.5
04/05/2019,0.0,20.4,29.5
04/06/2000,0.0,14.5,21.0
04/06/2001,0.0,16.4,28.0
04/06/2002,0.0,15.4,26.9
04/06/2003,0.2,15.6,25.8
04/06/2004,15.0,11.7,17.9
04/06/2005,0.0,15.3,25.8
04/06/2006,0.0,11.7,25.1
04/06/2007,0.0,8.7,19.1
04/06/2008,40.0,14.3,21.7
04/06/2009,0.0,7.7,22.3
04/06/2010,0.0,14.3,23.3
04/06/2011,0.0,11.9,20.5
04/06/2012,0.0,18.6,28.1
04/06/2013,0.4,10.5,22.3
04/06/2014,0.0,9.6,23.4
04/06/2015,0.0,14.6,24.1
04/06/2016,14.8,14.8,20.0
04/06/2017,0.0,13.6,28.2
04/06/2018,0.0,13.5,17.4
04/06/2019,6.0,12.6,17.8
04/07/2000,0.0,12.1,17.8
04/07/2001,0.0,12.7,27.8
04/07/2002,0.0,13.9,24.8
04/07/2003,0.0,11.3,24.9
04/07/2004,0.0,15.7,24.3
04/07/2005,0.0,17.0,25.8
04/07/2006,0.0,11.4,23.1
04/07/2007,0.0,10.4,26.5
04/07/2008,0.0,13.1,21.5
04/07/2009,0.0,0.0,0.0
04/07/2010,0.0,11.7,24.0
04/07/2011,0.0,8.8,15.6
04/07/2012,0.0,14.7,25.7
04/07/2013,0.0,13.1,21.8
04/07/2014,0.0,15.9,29.1
04/07/2015,15.2,10.9,21.0
04/07/2016,0.0,14.0,26.4
04/07/2017,0.8,9.3,17.5
04/07/2018,0.0,15.5,23.7
04/07/2019,22.4,14.9,24.0
04/08/2000,0.4,9.1,15.3
04/08/2001,0.0,13.9,26.5
04/08/2002,0.0,14.9,26.4
04/08/2003,0.0,12.7,26.5
04/08/2004,0.0,15.3,22.0
04/08/2005,0.0,13.5,27.1
04/08/2006,0.0,13.7,24.5
04/08/2007,0.0,14.7,27.0
04/08/2008,0.7,13.7,22.8
04/08/2009,0.0,13.5,23.7
04/08/2010,0.2,11.6,14.5
04/08/2011,0.0,6.0,17.5
04/08/2012,0.0,14.7,26.8
04/08/2013,0.0,14.7,28.3
04/08/2014,0.0,15.6,29.3
04/08/2015,0.0,15.2,27.4
04/08/2016,0.0,14.5,25.1
04/08/2017,0.3,13.0,18.3
04/08/2018,17.6,14.2,20.4
04/08/2019,0.2,9.6,12.3
04/09/2000,1.1,10.7,16.1
04/09/2001,0.0,18.3,30.7
04/09/2002,0.0,10.0,22.7
04/09/2003,0.0,13.9,25.9
04/09/2004,0.0,15.5,24.5
04/09/2005,0.0,14.7,27.5
04/09/2006,0.5,9.0,16.7
04/09/2007,1.0,16.5,28.8
04/09/2008,0.0,17.8,32.4
04/09/2009,39.4,18.3,22.1
04/09/2010,0.0,17.2,31.6
04/09/2011,0.0,9.8,31.1
04/09/2012,0.0,14.0,21.0
04/09/2013,3.0,13.1,17.0
04/09/2014,0.1,13.7,18.7
04/09/2015,0.0,15.2,19.3
04/09/2016,0.0,16.6,21.8
04/09/2017,0.0,13.3,28.7
04/09/2018,2.0,12.0,17.2
04/09/2019,11.7,15.5,18.8
04/10/2000,0.0,18.7,32.1
04/10/2001,0.0,16.1,27.3
04/10/2002,0.5,14.7,28.3
04/10/2003,0.0,17.1,29.9
04/10/2004,2.5,14.5,23.3
04/10/2005,0.0,16.0,31.0
04/10/2006,0.0,17.4,29.3
04/10/2007,0.0,13.1,26.0
04/10/2008,0.0,17.7,29.8
04/10/2009,2.2,17.7,22.6
04/10/2010,0.8,13.5,19.3
04/10/2011,0.0,15.3,23.1
04/10/2012,0.0,19.0,32.8
04/10/2013,27.0,17.5,22.7
04/10/2014,0.0,11.1,19.3
04/10/2015,0.2,17.1,21.3
04/10/2016,14.6,15.3,22.9
04/10/2017,1.0,14.4,24.1
04/10/2018,0.6,18.2,23.0
04/11/2000,0.0,18.6,28.5
04/11/2001,0.6,14.3,18.3
04/11/2002,0.0,18.4,30.3
04/11/2003,0.0,11.6,20.9
04/11/2004,14.2,19.4,27.7
04/11/2005,0.0,17.4,23.3
04/11/2006,0.0,19.7,26.8
04/11/2007,25.2,17.3,22.0
04/11/2008,0.0,17.2,26.8
04/11/2009,0.0,19.7,32.1
04/11/2010,0.0,16.1,31.1
04/11/2011,0.0,13.3,26.1
04/11/2012,0.0,17.8,25.6
04/11/2013,0.0,17.2,25.5
04/11/2014,10.6,20.5,25.6
04/11/2015,6.8,18.6,27.4
04/11/2016,2.5,15.6,19.4
04/11/2017,0.0,18.8,29.8
04/11/2018,5.0,17.2,22.8
04/12/2000,0.3,20.3,26.8
04/12/2001,0.0,16.3,28.7
04/12/2002,0.0,20.3,31.5
04/12/2003,1.2,21.2,27.5
04/12/2004,30.9,18.0,29.0
04/12/2005,0.0,14.4,28.7
04/12/2006,0.0,20.1,28.2
04/12/2007,0.0,19.1,31.5
04/12/2008,0.0,13.6,23.8
04/12/2009,25.8,18.1,23.3
04/12/2010,4.2,20.6,30.2
04/12/2011,0.0,16.2,28.1
04/12/2012,0.0,19.2,32.3
04/12/2013,0.0,20.2,33.8
04/12/2014,0.0,16.0,26.2
04/12/2015,0.0,19.0,29.1
04/12/2016,15.6,17.6,29.9
04/12/2017,0.0,19.6,30.7
04/12/2018,0.0,16.9,30.0
05/01/2000,6.3,19.6,22.2
05/01/2001,0.6,19.1,32.0
05/01/2002,0.0,19.1,30.1
05/01/2003,15.0,20.7,26.8
05/01/2004,0.0,17.7,28.3
05/01/2005,36.2,19.7,24.6
05/01/2006,14.4,17.7,25.0
05/01/2007,36.7,20.1,23.9
05/01/2008,1.3,20.5,29.8
05/01/2009,0.0,15.3,19.9
05/01/2010,14.3,19.5,31.9
05/01/2011,1.8,20.9,29.8
05/01/2012,0.0,17.1,30.2
05/01/2013,0.0,20.4,32.7
05/01/2014,2.6,20.1,29.5
05/01/2015,0.0,21.0,28.3
05/01/2016,0.0,17.7,29.5
05/01/2017,0.0,21.9,31.2
05/01/2018,0.0,17.5,29.4
05/01/2019,25.6,20.3,24.7
05/02/2000,52.7,20.0,27.5
05/02/2001,3.0,20.3,31.3
05/02/2002,0.0,15.8,28.6
05/02/2003,0.0,22.5,33.0
05/02/2004,32.9,20.7,30.2
05/02/2005,0.0,17.2,24.6
05/02/2006,0.0,21.2,32.3
05/02/2007,0.0,19.2,32.3
05/02/2008,0.8,17.6,25.4
05/02/2009,7.6,20.2,28.9
05/02/2010,13.4,20.6,33.6
05/02/2011,0.0,20.4,32.9
05/02/2012,0.0,21.2,32.8
05/02/2013,0.6,17.1,24.5
05/02/2014,0.0,23.4,35.5
05/02/2015,5.6,19.1,22.9
05/02/2016,0.0,21.3,33.3
05/02/2017,8.2,18.8,31.8
05/02/2018,0.0,18.2,25.4
05/02/2019,3.8,17.1,25.3
05/03/2000,0.2,20.7,31.8
05/03/2001,0.0,19.4,30.5
05/03/2002,0.0,19.3,31.5
05/03/2003,1.3,18.4,30.0
05/03/2004,5.3,18.3,22.8
05/03/2005,0.0,16.7,25.3
05/03/2006,31.8,20.5,29.8
05/03/2007,0.0,20.1,32.4
05/03/2008,0.0,21.1,30.5
05/03/2009,0.0,21.6,33.1
05/03/2010,0.0,19.0,25.5
05/03/2011,19.4,17.5,22.0
05/03/2012,0.0,19.8,30.8
05/03/2013,0.0,22.0,32.1
05/03/2014,1.0,20.7,24.3
05/03/2015,0.0,19.7,31.6
05/03/2016,0.0,19.0,29.0
05/03/2017,0.0,19.8,29.6
05/03/2018,6.4,20.4,31.2
05/03/2019,0.0,20.1,31.2
05/04/2000,0.0,15.7,25.3
05/04/2001,0.0,19.2,28.8
05/04/2002,0.0,19.3,27.9
05/04/2003,9.4,18.6,24.8
05/04/2004,7.0,18.2,28.6
05/04/2005,9.2,19.2,23.2
05/04/2006,0.0,16.7,26.6
05/04/2007,0.0,18.8,25.3
05/04/2008,0.0,15.8,23.7
05/04/2009,3.4,0.0,0.0
05/04/2010,10.8,17.0,22.7
05/04/2011,0.8,18.7,27.4
05/04/2012,0.0,18.8,31.0
05/04/2013,14.0,20.2,0.0
05/04/2014,0.0,16.3,28.5
05/04/2015,0.0,20.1,26.4
05/04/2016,0.0,18.8,29.6
05/04/2017,0.0,18.6,30.4
05/04/2018,0.0,18.2,27.8
05/04/2019,0.0,21.6,31.4
05/05/2000,0.0,18.9,28.9
05/05/2001,3.9,14.4,20.9
05/05/2002,0.0,18.0,25.1
05/05/2003,0.9,14.6,18.1
05/05/2004,0.0,18.0,26.5
05/05/2005,0.0,13.6,25.0
05/05/2006,0.0,12.1,20.9
05/05/2007,0.0,16.4,27.3
05/05/2008,0.6,12.3,19.7
05/05/2009,0.1,14.8,25.7
05/05/2010,0.0,18.7,28.1
05/05/2011,0.0,15.8,26.8
05/05/2012,0.0,15.7,25.0
05/05/2013,0.0,19.8,0.0
05/05/2014,0.0,16.5,27.2
05/05/2015,9.9,16.6,20.8
05/05/2016,0.0,15.5,24.8
05/05/2017,22.0,15.2,21.8
05/05/2018,0.0,18.1,29.6
05/05/2019,0.0,19.2,28.9
05/06/2000,0.0,12.8,22.5
05/06/2001,0.0,17.0,28.1
05/06/2002,0.0,15.1,27.3
05/06/2003,2.4,15.3,21.2
05/06/2004,19.4,11.3,17.1
05/06/2005,0.0,15.5,24.9
05/06/2006,0.0,13.2,23.5
05/06/2007,0.0,6.6,21.8
05/06/2008,0.0,13.3,25.3
05/06/2009,0.0,8.3,26.1
05/06/2010,10.8,15.1,22.3
05/06/2011,0.0,9.7,16.7
05/06/2012,32.6,16.0,24.0
05/06/2013,0.0,12.4,25.7
05/06/2014,0.0,12.1,25.9
05/06/2015,0.0,14.1,25.3
05/06/2016,73.4,15.6,22.2
05/06/2017,0.0,17.8,22.4
05/06/2018,0.3,14.1,18.6
05/06/2019,0.8,12.1,18.8
05/07/2000,0.0,13.3,22.3
05/07/2001,0.0,13.3,27.0
05/07/2002,0.0,14.8,25.3
05/07/2003,0.0,14.5,25.5
05/07/2004,0.0,16.5,23.3
05/07/2005,0.0,15.7,22.0
05/07/2006,0.0,11.5,24.3
05/07/2007,0.0,13.1,27.8
05/07/2008,0.0,11.4,20.3
05/07/2009,0.0,0.0,0.0
05/07/2010,0.0,12.9,25.7
05/07/2011,0.0,8.9,19.5
05/07/2012,0.0,14.9,26.1
05/07/2013,0.0,12.9,26.0
05/07/2014,0.0,15.9,26.8
05/07/2015,4.4,11.0,14.5
05/07/2016,0.0,13.3,26.2
05/07/2017,0.0,8.6,19.4
05/07/2018,0.0,14.7,28.5
05/07/2019,123.6,10.9,15.5
05/08/2000,0.0,7.4,18.5
05/08/2001,0.0,12.3,25.0
05/08/2002,0.0,16.4,29.5
05/08/2003,0.0,13.4,27.5
05/08/2004,0.0,14.0,25.5
05/08/2005,0.0,13.5,27.5
05/08/2006,0.0,12.9,26.6
05/08/2007,0.0,14.0,20.9
05/08/2008,0.0,14.5,27.1
05/08/2009,0.0,14.7,27.9
05/08/2010,0.0,10.5,17.8
05/08/2011,0.0,6.4,20.1
05/08/2012,0.0,16.3,22.1
05/08/2013,0.0,15.2,24.0
05/08/2014,0.1,10.9,24.2
05/08/2015,0.0,15.0,27.2
05/08/2016,0.0,13.4,26.9
05/08/2017,2.4,12.5,17.4
05/08/2018,0.0,14.5,19.8
05/08/2019,0.0,10.5,18.6
05/09/2000,0.0,11.5,20.9
05/09/2001,0.0,17.4,24.3
05/09/2002,0.0,12.7,26.9
05/09/2003,0.0,13.4,26.9
05/09/2004,0.0,15.7,29.3
05/09/2005,16.6,15.4,27.9
05/09/2006,0.0,8.0,14.7
05/09/2007,0.0,16.1,28.8
05/09/2008,0.0,17.7,29.3
05/09/2009,10.6,17.6,25.8
05/09/2010,0.0,13.8,26.4
05/09/2011,0.0,13.4,31.7
05/09/2012,0.0,10.1,29.9
05/09/2013,0.0,13.2,19.0
05/09/2014,0.0,12.7,22.2
05/09/2015,2.4,14.4,18.5
05/09/2016,0.0,16.6,23.8
05/09/2017,0.0,14.8,28.7
05/09/2018,24.2,11.1,16.0
05/09/2019,0.2,13.9,15.0
05/10/2000,25.8,18.1,26.3
05/10/2001,0.0,16.5,28.7
05/10/2002,0.0,16.8,32.6
05/10/2003,0.0,17.6,33.7
05/10/2004,0.0,14.7,23.3
05/10/2005,0.0,18.8,26.3
05/10/2006,0.0,18.9,29.9
05/10/2007,0.0,14.0,30.3
05/10/2008,24.0,17.5,24.8
05/10/2009,0.0,17.7,30.9
05/10/2010,0.0,15.2,24.1
05/10/2011,0.0,15.1,31.3
05/10/2012,0.0,17.7,28.5
05/10/2013,0.0,14.7,20.4
05/10/2014,0.0,10.9,21.5
05/10/2015,0.0,14.8,22.4
05/10/2016,4.3,13.8,21.4
05/10/2017,0.0,13.9,32.1
05/10/2018,0.0,13.8,18.6
05/11/2000,0.0,18.9,28.1
05/11/2001,0.1,14.9,26.3
05/11/2002,12.2,15.2,20.9
05/11/2003,0.0,13.7,23.0
05/11/2004,0.0,19.4,28.1
05/11/2005,5.0,15.7,29.3
05/11/2006,0.0,17.3,27.1
05/11/2007,14.2,15.3,19.5
05/11/2008,0.0,16.5,30.0
05/11/2009,0.0,21.9,31.9
05/11/2010,0.0,19.2,31.2
05/11/2011,0.0,12.8,30.7
05/11/2012,0.0,17.8,27.0
05/11/2013,31.8,13.7,17.8
05/11/2014,24.0,18.2,21.8
05/11/2015,39.3,18.2,24.8
05/11/2016,0.8,14.7,21.3
05/11/2017,26.4,17.4,21.4
05/11/2018,0.4,15.1,21.2
05/12/2000,13.2,19.1,24.8
05/12/2001,0.0,16.9,31.1
05/12/2002,0.0,21.3,32.6
05/12/2003,5.6,19.7,29.8
05/12/2004,0.5,18.7,31.0
05/12/2005,0.0,16.3,28.7
05/12/2006,58.0,19.7,29.1
05/12/2007,3.2,19.7,25.1
05/12/2008,0.0,13.6,25.8
05/12/2009,4.0,16.0,22.3
05/12/2010,0.0,20.2,31.3
05/12/2011,0.0,17.9,28.5
05/12/2012,0.0,21.4,32.8
05/12/2013,0.0,17.9,33.6
05/12/2014,4.3,16.0,20.9
05/12/2015,0.1,19.5,30.6
05/12/2016,6.8,15.3,28.0
05/12/2017,0.0,19.3,28.2
05/12/2018,0.0,20.2,29.8
06/01/2000,7.2,20.2,26.9
06/01/2001,0.0,21.9,32.6
06/01/2002,0.0,20.4,32.5
06/01/2003,2.8,21.3,27.1
06/01/2004,0.0,18.1,29.8
06/01/2005,1.8,20.9,28.8
06/01/2006,15.2,18.7,26.8
06/01/2007,1.3,20.4,25.8
06/01/2008,4.6,19.6,27.3
06/01/2009,0.0,15.5,24.3
06/01/2010,51.7,19.6,30.2
06/01/2011,25.7,19.9,29.2
06/01/2012,8.4,18.5,28.6
06/01/2013,0.4,21.7,31.3
06/01/2014,20.4,19.5,31.1
06/01/2015,12.2,20.1,30.5
06/01/2016,0.0,18.0,31.7
06/01/2017,0.0,21.6,30.4
06/01/2018,0.0,19.9,27.9
06/01/2019,22.1,20.1,29.6
06/02/2000,5.0,19.5,26.4
06/02/2001,66.0,20.3,29.5
06/02/2002,0.0,17.3,28.7
06/02/2003,0.0,22.2,32.1
06/02/2004,32.0,17.7,26.5
06/02/2005,0.0,17.0,25.3
06/02/2006,0.0,23.3,33.0
06/02/2007,22.1,19.9,30.7
06/02/2008,38.8,18.2,25.0
06/02/2009,1.2,19.6,31.8
06/02/2010,18.0,21.2,33.5
06/02/2011,0.0,21.9,33.1
06/02/2012,0.0,22.1,32.5
06/02/2013,0.0,18.1,26.2
06/02/2014,0.0,22.6,35.2
06/02/2015,18.4,17.9,25.4
06/02/2016,4.4,20.8,29.2
06/02/2017,0.0,19.5,30.8
06/02/2018,0.0,17.7,24.4
06/02/2019,9.0,17.0,19.5
06/03/2000,0.0,21.7,31.4
06/03/2001,0.0,18.2,30.0
06/03/2002,0.0,21.7,31.7
06/03/2003,28.6,18.4,30.8
06/03/2004,2.9,18.1,23.6
06/03/2005,0.0,18.0,26.1
06/03/2006,8.4,19.1,26.5
06/03/2007,0.0,20.7,32.9
06/03/2008,0.0,19.7,31.7
06/03/2009,0.0,23.0,32.7
06/03/2010,19.7,16.5,22.3
06/03/2011,7.4,16.7,24.5
06/03/2012,0.0,19.5,30.8
06/03/2013,0.0,20.5,31.7
06/03/2014,6.6,20.1,30.1
06/03/2015,0.0,19.4,28.5
06/03/2016,0.0,20.3,31.1
06/03/2017,31.0,19.8,27.4
06/03/2018,22.1,20.7,29.8
06/03/2019,4.0,19.8,31.4
06/04/2000,0.0,16.7,26.3
06/04/2001,0.0,20.3,31.3
06/04/2002,0.0,16.9,27.7
06/04/2003,0.0,18.4,23.5
06/04/2004,7.8,17.1,27.0
06/04/2005,0.0,20.8,30.3
06/04/2006,0.0,18.3,24.8
06/04/2007,0.0,18.2,22.3
06/04/2008,0.0,17.7,21.9
06/04/2009,34.8,18.3,23.5
06/04/2010,6.6,12.7,18.7
06/04/2011,1.4,16.4,27.5
06/04/2012,0.0,20.7,30.7
06/04/2013,0.5,19.5,0.0
06/04/2014,0.0,17.6,31.7
06/04/2015,0.0,18.5,27.7
06/04/2016,0.0,18.6,30.4
06/04/2017,5.0,19.8,26.4
06/04/2018,0.0,19.4,27.2
06/04/2019,0.0,22.7,30.2
06/05/2000,0.0,19.7,25.9
06/05/2001,0.0,12.2,20.1
06/05/2002,14.9,18.3,26.3
06/05/2003,7.5,15.7,22.7
06/05/2004,1.9,17.2,22.9
06/05/2005,0.0,14.9,25.6
06/05/2006,0.0,13.3,21.3
06/05/2007,0.0,16.7,26.8
06/05/2008,0.0,12.4,25.3
06/05/2009,0.0,15.4,25.7
06/05/2010,0.0,17.5,28.8
06/05/2011,0.0,16.5,27.5
06/05/2012,0.0,14.7,24.0
06/05/2013,6.0,12.2,0.0
06/05/2014,0.0,17.2,27.1
06/05/2015,0.0,15.9,20.4
06/05/2016,0.0,14.6,26.7
06/05/2017,13.2,14.7,23.3
06/05/2018,0.0,18.1,25.8
06/05/2019,5.0,19.8,25.6
06/06/2000,0.0,12.5,24.7
06/06/2001,0.0,18.1,27.0
06/06/2002,0.0,14.8,26.6
06/06/2003,2.1,16.3,27.5
06/06/2004,0.0,7.6,21.5
06/06/2005,0.0,15.2,21.1
06/06/2006,0.0,15.9,23.8
06/06/2007,0.0,8.4,24.3
06/06/2008,0.0,14.1,26.5
06/06/2009,0.0,0.0,0.0
06/06/2010,0.0,10.6,20.8
06/06/2011,0.0,9.2,23.7
06/06/2012,35.4,15.4,18.8
06/06/2013,0.0,13.1,25.8
06/06/2014,4.0,16.1,23.1
06/06/2015,0.0,13.8,26.1
06/06/2016,30.6,15.8,23.5
06/06/2017,58.8,17.7,22.8
06/06/2018,0.0,14.0,23.2
06/06/2019,0.0,13.0,20.8
06/07/2000,0.0,14.2,25.3
06/07/2001,0.0,15.7,22.7
06/07/2002,0.0,14.6,24.7
06/07/2003,0.0,17.3,26.3
06/07/2004,0.0,15.7,21.5
06/07/2005,1.3,11.6,17.3
06/07/2006,0.0,11.2,22.6
06/07/2007,0.0,14.7,26.8
06/07/2008,0.0,12.2,23.6
06/07/2009,0.0,14.3,22.4
06/07/2010,0.0,12.7,27.1
06/07/2011,0.0,10.5,18.6
06/07/2012,0.0,13.9,25.3
06/07/2013,0.0,12.9,26.7
06/07/2014,0.0,15.9,25.7
06/07/2015,0.0,11.3,20.6
06/07/2016,0.0,16.8,26.4
06/07/2017,0.0,10.8,20.4
06/07/2018,0.0,15.3,26.6
06/07/2019,0.1,7.4,14.7
06/08/2000,0.0,10.1,23.8
06/08/2001,0.0,12.7,25.7
06/08/2002,0.0,15.5,27.5
06/08/2003,0.0,17.7,25.5
06/08/2004,0.0,12.9,26.3
06/08/2005,0.0,13.6,27.5
06/08/2006,0.0,14.0,29.1
06/08/2007,0.0,15.4,26.7
06/08/2008,3.2,15.2,22.3
06/08/2009,0.0,16.0,29.0
06/08/2010,0.0,11.2,17.7
06/08/2011,0.0,8.6,29.8
06/08/2012,0.0,12.8,21.2
06/08/2013,0.0,13.4,25.5
06/08/2014,0.0,9.7,23.3
06/08/2015,0.0,16.3,27.7
06/08/2016,0.0,14.6,28.4
06/08/2017,0.0,11.2,19.5
06/08/2018,5.1,13.2,15.1
06/08/2019,0.6,12.6,26.0
06/09/2000,0.0,12.9,19.7
06/09/2001,0.0,15.7,20.8
06/09/2002,0.0,15.3,30.9
06/09/2003,0.0,13.3,28.3
06/09/2004,0.0,14.7,29.6
06/09/2005,0.0,14.6,22.7
06/09/2006,0.0,6.2,15.3
06/09/2007,0.0,16.5,30.3
06/09/2008,0.0,16.1,30.9
06/09/2009,0.0,16.7,20.1
06/09/2010,0.0,13.1,18.1
06/09/2011,0.0,14.7,25.1
06/09/2012,0.0,16.0,30.3
06/09/2013,0.0,13.7,24.3
06/09/2014,0.0,11.3,27.3
06/09/2015,0.0,13.3,19.9
06/09/2016,10.8,15.8,19.8
06/09/2017,0.0,14.7,27.2
06/09/2018,0.0,9.8,22.1
06/09/2019,4.0,12.4,18.1
06/10/2000,1.1,16.2,23.5
06/10/2001,0.0,14.3,25.7
06/10/2002,0.0,17.5,32.6
06/10/2003,0.0,17.9,30.1
06/10/2004,0.0,11.4,18.6
06/10/2005,1.3,17.8,22.7
06/10/2006,8.7,17.1,25.1
06/10/2007,0.0,16.3,32.5
06/10/2008,4.0,14.3,18.9
06/10/2009,0.0,18.9,31.1
06/10/2010,0.0,14.4,28.8
06/10/2011,0.0,18.9,29.8
06/10/2012,15.6,17.8,29.6
06/10/2013,0.0,11.4,20.8
06/10/2014,0.0,10.7,25.1
06/10/2015,0.0,14.6,24.7
06/10/2016,0.0,14.7,25.3
06/10/2017,0.0,18.8,33.7
06/10/2018,0.0,13.8,17.8
06/11/2000,0.0,19.3,27.3
06/11/2001,0.0,16.7,30.9
06/11/2002,3.4,13.3,18.3
06/11/2003,7.8,14.7,21.9
06/11/2004,0.0,18.7,27.0
06/11/2005,0.0,17.7,29.3
06/11/2006,0.0,16.9,29.5
06/11/2007,1.2,16.7,24.6
06/11/2008,0.0,19.1,26.0
06/11/2009,0.0,21.9,31.7
06/11/2010,15.0,16.5,23.2
06/11/2011,0.0,15.5,28.0
06/11/2012,0.0,17.2,27.8
06/11/2013,0.2,13.8,16.4
06/11/2014,3.8,18.0,26.9
06/11/2015,0.0,18.0,22.8
06/11/2016,0.0,16.0,27.2
06/11/2017,0.0,15.2,19.5
06/11/2018,0.0,15.9,23.2
06/12/2000,0.0,17.4,25.9
06/12/2001,1.0,21.1,25.9
06/12/2002,39.7,19.3,32.3
06/12/2003,22.0,19.4,25.8
06/12/2004,43.4,18.6,30.8
06/12/2005,7.6,18.7,26.5
06/12/2006,1.1,18.1,28.1
06/12/2007,9.1,19.7,28.0
06/12/2008,0.0,14.0,28.5
06/12/2009,0.0,16.8,26.1
06/12/2010,40.6,19.9,26.7
06/12/2011,0.0,18.9,25.8
06/12/2012,3.5,22.2,33.1
06/12/2013,24.6,18.1,25.9
06/12/2014,0.0,16.7,28.1
06/12/2015,0.1,20.6,28.0
06/12/2016,0.0,15.1,30.6
06/12/2017,0.0,19.9,29.2
06/12/2018,4.0,17.9,29.4
07/01/2000,17.6,18.8,28.8
07/01/2001,0.0,21.7,33.0
07/01/2002,0.1,20.5,24.9
07/01/2003,0.0,17.7,31.0
07/01/2004,14.0,18.7,23.7
07/01/2005,0.0,21.7,29.5
07/01/2006,0.0,19.2,29.3
07/01/2007,0.2,20.7,29.0
07/01/2008,0.0,18.4,27.3
07/01/2009,0.0,17.3,28.1
07/01/2010,7.5,21.1,28.7
07/01/2011,0.0,19.8,27.7
07/01/2012,0.0,18.7,29.7
07/01/2013,0.0,20.3,32.1
07/01/2014,0.0,19.7,32.9
07/01/2015,0.0,19.5,33.7
07/01/2016,0.0,18.6,32.2
07/01/2017,1.2,18.3,30.2
07/01/2018,5.0,16.4,20.3
07/01/2019,15.0,20.6,33.5
07/02/2000,0.0,17.7,24.1
07/02/2001,21.6,21.0,28.1
07/02/2002,0.8,18.7,24.3
07/02/2003,0.0,21.9,32.0
07/02/2004,11.7,17.2,22.5
07/02/2005,0.0,14.8,24.3
07/02/2006,13.0,20.9,31.3
07/02/2007,0.0,19.9,31.3
07/02/2008,1.2,17.9,26.1
07/02/2009,0.0,18.9,32.8
07/02/2010,3.8,20.9,32.6
07/02/2011,0.0,21.6,31.5
07/02/2012,0.0,19.2,34.0
07/02/2013,1.2,17.9,21.3
07/02/2014,0.0,23.4,36.4
07/02/2015,16.7,17.3,28.7
07/02/2016,14.8,20.5,30.5
07/02/2017,38.2,18.3,28.8
07/02/2018,0.0,18.8,29.0
07/02/2019,41.2,17.1,27.7
07/03/2000,0.5,18.7,26.5
07/03/2001,0.0,22.2,30.5
